dipt_id,nombre_listado,nombre_ficha,entidad,distrito_circunscripcion,principio_estimado,principio_ficha,entidad_ficha,distrito_ficha,curul,partido_estimado,email,suplente,licencia_en_listado,perfil_url,foto_src,partido_logo_src,foto_original_local,foto_png_bn,error_perfil
341,Monreal Ávila Ricardo,RICARDO MONREAL ÁVILA,Zacatecas,Circ. 2,Representacion Proporcional,Representación proporcional,,,I-308,MORENA,ricardo.monreal@diputados.gob.mx,Rodolfo González Valderrama,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=341,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/252_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/148_341_monreal_avila_ricardo.png,static/img/diputados_lxvi_bn/148_341_monreal_avila_ricardo.png,
90,Mora Eguiluz Celeste,CELESTE MORA EGUILUZ,Guerrero,Dtto. 1,Mayoria Relativa,Mayoría Relativa,Guerrero,1,M-485,MORENA,celeste.mora@diputados.gob.mx,Cecilia Monserrat Nieto Arias,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=90,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/135_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/149_90_mora_eguiluz_celeste.png,static/img/diputados_lxvi_bn/149_90_mora_eguiluz_celeste.png,
349,Morales Mendoza Gabino,GABINO MORALES MENDOZA,San Luis Potosí,Circ. 2,Representacion Proporcional,Representación proporcional,,,E-138,MORENA,gabino.morales@diputados.gob.mx,Enrique Serrano Contreras,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=349,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/263_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/150_349_morales_mendoza_gabino.png,static/img/diputados_lxvi_bn/150_349_morales_mendoza_gabino.png,
921,Morales Rubio María Guadalupe,MARÍA GUADALUPE MORALES RUBIO,Ciudad de México,Circ. 4,Representacion Proporcional,Representación proporcional,,,E-140,MORENA,mariagpe.morales@diputados.gob.mx,,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=921,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/512_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/151_921_morales_rubio_maria_guadalupe.png,static/img/diputados_lxvi_bn/151_921_morales_rubio_maria_guadalupe.png,
69,Morán Sánchez Leoncio Alfonso,LEONCIO ALFONSO MORÁN SÁNCHEZ,Colima,Dtto. 1,Mayoria Relativa,Mayoría Relativa,Colima,1,F-187,MORENA,leoncio.moran@diputados.gob.mx,Alán Fabricio Soto García,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=69,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/057_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/152_69_moran_sanchez_leoncio_alfonso.png,static/img/diputados_lxvi_bn/152_69_moran_sanchez_leoncio_alfonso.png,
307,Moreno Méndez Dora Alicia,DORA ALICIA MORENO MÉNDEZ,Sonora,Circ. 1,Representacion Proporcional,Representación proporcional,,,C-068,MORENA,dora.moreno@diputados.gob.mx,Yolanda Aguilar Páez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=307,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/246_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/153_307_moreno_mendez_dora_alicia.png,static/img/diputados_lxvi_bn/153_307_moreno_mendez_dora_alicia.png,
6,Moreno Ramírez Claudia Lisbeth,CLAUDIA LISBETH MORENO RAMÍREZ,Baja California,Dtto. 3,Mayoria Relativa,Mayoría Relativa,Baja California,3,M-497,MORENA,lisbeth.moreno@diputados.gob.mx,Cecilia García Ovalles,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=6,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/008_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/154_6_moreno_ramirez_claudia_lisbeth.png,static/img/diputados_lxvi_bn/154_6_moreno_ramirez_claudia_lisbeth.png,
430,Moreno Rivera Julio César,JULIO CÉSAR MORENO RIVERA,Ciudad de México,Circ. 4,Representacion Proporcional,Representación proporcional,,,K-396,MORENA,julio.moreno@diputados.gob.mx,Enrique Taboada Sánchez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=430,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/312_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/155_430_moreno_rivera_julio_cesar.png,static/img/diputados_lxvi_bn/155_430_moreno_rivera_julio_cesar.png,
27,Moreno Villatoro Rosario del Carmen,ROSARIO DEL CARMEN MORENO VILLATORO,Chiapas,Dtto. 11,Mayoria Relativa,Mayoría Relativa,Chiapas,11,M-480,MORENA,rosario.moreno@diputados.gob.mx,Renata Stefania Camacho Solís,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=27,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/179_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/156_27_moreno_villatoro_rosario_del_carmen.png,static/img/diputados_lxvi_bn/156_27_moreno_villatoro_rosario_del_carmen.png,
30,Murguía Lardizábal Daniel,DANIEL MURGUÍA LARDIZÁBAL,Chihuahua,Dtto. 1,Mayoria Relativa,Mayoría Relativa,Chihuahua,1,M-495,MORENA,daniel.murguia@diputados.gob.mx,Severiano Roberto Hernández Ríos,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=30,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/419_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/157_30_murguia_lardizabal_daniel.png,static/img/diputados_lxvi_bn/157_30_murguia_lardizabal_daniel.png,
382,Muñiz Cabrera Kenia Gisell,KENIA GISELL MUÑIZ CABRERA,Veracruz,Circ. 3,Representacion Proporcional,Representación proporcional,,,E-150,MORENA,kenia.muniz@diputados.gob.mx,María Patricia Couoh Baas,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=382,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/274_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/158_382_muniz_cabrera_kenia_gisell.png,static/img/diputados_lxvi_bn/158_382_muniz_cabrera_kenia_gisell.png,
847,Narro Céspedes José,JOSÉ (LICENCIA) NARRO CÉSPEDES (LICENCIA),Zacatecas,Circ. 2,Representacion Proporcional,Representación proporcional,,,G-220,MORENA,jose.narro@diputados.gob.mx,,True,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=847,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/507_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/159_847_narro_cespedes_jose.png,static/img/diputados_lxvi_bn/159_847_narro_cespedes_jose.png,
266,Narro Panameño Blanca Araceli,BLANCA ARACELI NARRO PANAMEÑO,Tamaulipas,Dtto. 6,Mayoria Relativa,Mayoría Relativa,Tamaulipas,6,A-010,MORENA,blanca.narro@diputados.gob.mx,María Fernanda Rincón Proctor,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=266,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/049_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/160_266_narro_panameno_blanca_araceli.png,static/img/diputados_lxvi_bn/160_266_narro_panameno_blanca_araceli.png,
637,Navarrete Rivera Alma Delia,ALMA DELIA NAVARRETE RIVERA,México,Dtto. 13,Mayoria Relativa,Mayoría Relativa,México,13,J-364,MORENA,alma.navarrete@diputados.gob.mx,,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=637,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/523_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/161_637_navarrete_rivera_alma_delia.png,static/img/diputados_lxvi_bn/161_637_navarrete_rivera_alma_delia.png,
182,Navarro Pérez Beatriz Andrea,BEATRIZ ANDREA NAVARRO PÉREZ,Nayarit,Dtto. 2,Mayoria Relativa,Mayoría Relativa,Nayarit,2,B-037,MORENA,beatriz.navarro@diputados.gob.mx,Irma Graciana Arjona Crespo,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=182,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/128_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/162_182_navarro_perez_beatriz_andrea.png,static/img/diputados_lxvi_bn/162_182_navarro_perez_beatriz_andrea.png,
298,Olguín Serna Julia Arcelia,JULIA ARCELIA (LICENCIA) OLGUÍN SERNA (LICENCIA),Zacatecas,Dtto. 2,Mayoria Relativa,Mayoría Relativa,Zacatecas,2,J-353,MORENA,julia.olguin@diputados.gob.mx,Edna Berenice López Hernández,True,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=298,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/240_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/163_298_olguin_serna_julia_arcelia.png,static/img/diputados_lxvi_bn/163_298_olguin_serna_julia_arcelia.png,
424,Olivares Cerda Arturo,ARTURO OLIVARES CERDA,Ciudad de México,Circ. 4,Representacion Proporcional,Representación proporcional,,,H-274,MORENA,arturo.olivares@diputados.gob.mx,Rafael Olivos Hernández,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=424,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/294_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/164_424_olivares_cerda_arturo.png,static/img/diputados_lxvi_bn/164_424_olivares_cerda_arturo.png,
384,Oliver Cen Luis Arturo,LUIS ARTURO OLIVER CEN,Yucatán,Circ. 3,Representacion Proporcional,Representación proporcional,,,F-183,MORENA,luis.oliver@diputados.gob.mx,Ángel Prior Valencia,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=384,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/272_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/165_384_oliver_cen_luis_arturo.png,static/img/diputados_lxvi_bn/165_384_oliver_cen_luis_arturo.png,
222,Orozco Caballero María del Rosario,MARÍA DEL ROSARIO OROZCO CABALLERO,Puebla,Dtto. 15,Mayoria Relativa,Mayoría Relativa,Puebla,15,H-278,MORENA,maria.orozco@diputados.gob.mx,Paulina Enecoiz Garci Crespo,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=222,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/017_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/166_222_orozco_caballero_maria_del_rosario.png,static/img/diputados_lxvi_bn/166_222_orozco_caballero_maria_del_rosario.png,
168,Ortega Tiburcio Rosa Guadalupe,ROSA GUADALUPE ORTEGA TIBURCIO,Michoacán,Dtto. 4,Mayoria Relativa,Mayoría Relativa,Michoacán,4,L-447,MORENA,rosa.ortega@diputados.gob.mx,Alma Rocío López Castellanos,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=168,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/079_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/167_168_ortega_tiburcio_rosa_guadalupe.png,static/img/diputados_lxvi_bn/167_168_ortega_tiburcio_rosa_guadalupe.png,
351,Oseguera Kernion Adrián,ADRIÁN OSEGUERA KERNION,Tamaulipas,Circ. 2,Representacion Proporcional,Representación proporcional,,,L-434,MORENA,adrian.oseguera@diputados.gob.mx,Juan Carlos Pastrana Mancera,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=351,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/261_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/168_351_oseguera_kernion_adrian.png,static/img/diputados_lxvi_bn/168_351_oseguera_kernion_adrian.png,
397,Osorio Ferral Bertha,BERTHA OSORIO FERRAL,Veracruz,Circ. 3,Representacion Proporcional,Representación proporcional,,,E-149,MORENA,bertha.osorio@diputados.gob.mx,Yolanda Alonso De los Santos,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=397,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/262_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/169_397_osorio_ferral_bertha.png,static/img/diputados_lxvi_bn/169_397_osorio_ferral_bertha.png,
100,P. Ángeles Moreno Tatiana Tonantzin,TATIANA TONANTZIN P. ÁNGELES MORENO,Hidalgo,Dtto. 3,Mayoria Relativa,Mayoría Relativa,Hidalgo,3,M-472,MORENA,tatiana.angeles@diputados.gob.mx,Amalia Yeritxhé Quiroz Granados,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=100,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/195_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/170_100_p_angeles_moreno_tatiana_tonantzin.png,static/img/diputados_lxvi_bn/170_100_p_angeles_moreno_tatiana_tonantzin.png,
42,Padierna Luna María de los Dolores,MARÍA DE LOS DOLORES PADIERNA LUNA,Ciudad de México,Dtto. 4,Mayoria Relativa,Mayoría Relativa,Ciudad de México,4,H-268,MORENA,maria.padierna@diputados.gob.mx,Mayté Camacho Flores,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=42,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/004_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/171_42_padierna_luna_maria_de_los_dolores.png,static/img/diputados_lxvi_bn/171_42_padierna_luna_maria_de_los_dolores.png,
686,Palacios Medina Sandra Patricia,SANDRA PATRICIA PALACIOS MEDINA,Nuevo León,Dtto. 3,Mayoria Relativa,Mayoría Relativa,Nuevo León,3,G-218,MORENA,sandra.palacios@diputados.gob.mx,,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=686,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/515_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/172_686_palacios_medina_sandra_patricia.png,static/img/diputados_lxvi_bn/172_686_palacios_medina_sandra_patricia.png,
312,Palacios Rodríguez Carlos Ventura,CARLOS VENTURA PALACIOS RODRÍGUEZ,Jalisco,Circ. 1,Representacion Proporcional,Representación proporcional,,,L-433,MORENA,carlos.palacios@diputados.gob.mx,José Ignacio Aguado Hernández,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=312,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/249_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/173_312_palacios_rodriguez_carlos_ventura.png,static/img/diputados_lxvi_bn/173_312_palacios_rodriguez_carlos_ventura.png,
305,Palomar González Mayra Dolores,MAYRA DOLORES PALOMAR GONZÁLEZ,Jalisco,Circ. 1,Representacion Proporcional,Representación proporcional,,,L-432,MORENA,mayra.palomar@diputados.gob.mx,Diana Yovanka Cobos Anaya,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=305,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/250_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/174_305_palomar_gonzalez_mayra_dolores.png,static/img/diputados_lxvi_bn/174_305_palomar_gonzalez_mayra_dolores.png,
724,Peniche Vera Rebeca del Rocío,REBECA DEL ROCÍO PENICHE VERA,Querétaro,Dtto. 1,Mayoria Relativa,Mayoría Relativa,Querétaro,1,D-101,MORENA,rebeca.peniche@diputados.gob.mx,,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=724,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/564_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/175_724_peniche_vera_rebeca_del_rocio.png,static/img/diputados_lxvi_bn/175_724_peniche_vera_rebeca_del_rocio.png,
543,Perea Cruz Jesús Irugami,JESÚS IRUGAMI PEREA CRUZ,Ciudad de México,Dtto. 5,Mayoria Relativa,Mayoría Relativa,Ciudad de México,5,G-225,MORENA,irugami.perea@diputados.gob.mx,,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=543,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/528_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/176_543_perea_cruz_jesus_irugami.png,static/img/diputados_lxvi_bn/176_543_perea_cruz_jesus_irugami.png,
277,Pérez Bernabe Jaime Humberto,JAIME HUMBERTO PÉREZ BERNABE,Veracruz,Dtto. 6,Mayoria Relativa,Mayoría Relativa,Veracruz,6,B-045,MORENA,jaime.perez@diputados.gob.mx,Victoria Méndez San Agustín,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=277,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/073_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/177_277_perez_bernabe_jaime_humberto.png,static/img/diputados_lxvi_bn/177_277_perez_bernabe_jaime_humberto.png,
217,Pérez Popoca María Fabiola Karina,MARÍA FABIOLA KARINA PÉREZ POPOCA,Puebla,Dtto. 10,Mayoria Relativa,Mayoría Relativa,Puebla,10,H-282,MORENA,karina.perez@diputados.gob.mx,Maribel Flores García,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=217,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/112_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/178_217_perez_popoca_maria_fabiola_karina.png,static/img/diputados_lxvi_bn/178_217_perez_popoca_maria_fabiola_karina.png,
256,Peña Vidal Iván,IVÁN PEÑA VIDAL,Tabasco,Dtto. 2,Mayoria Relativa,Mayoría Relativa,Tabasco,2,B-035,MORENA,ivan.pena@diputados.gob.mx,Mayra Paloma López Hidalgo,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=256,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/146_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/179_256_pena_vidal_ivan.png,static/img/diputados_lxvi_bn/179_256_pena_vidal_ivan.png,
970,Peña Villa José Alejandro,JOSÉ ALEJANDRO PEÑA VILLA,México,Circ. 5,Representacion Proporcional,Representación proporcional,,,L-442,MORENA,josealejandro.pena@diputados.gob.mx,,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=970,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/509_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/180_970_pena_villa_jose_alejandro.png,static/img/diputados_lxvi_bn/180_970_pena_villa_jose_alejandro.png,
54,Piceno Carina,CARINA PICENO,Ciudad de México,Dtto. 16,Mayoria Relativa,Mayoría Relativa,Ciudad de México,16,F-182,MORENA,carina.piceno@diputados.gob.mx,María Guadalupe Juárez Hernández,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=54,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/030_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/181_54_piceno_carina.png,static/img/diputados_lxvi_bn/181_54_piceno_carina.png,
388,Polanco Morales Aniceto,ANICETO POLANCO MORALES,Guerrero,Circ. 3,Representacion Proporcional,Representación proporcional,,,A-019,MORENA,aniceto.polanco@diputados.gob.mx,Jesús Kevin Ruiz Moran,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=388,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/260_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/182_388_polanco_morales_aniceto.png,static/img/diputados_lxvi_bn/182_388_polanco_morales_aniceto.png,
244,Pompa Robles Felicita,FELICITA POMPA ROBLES,Sinaloa,Dtto. 4,Mayoria Relativa,Mayoría Relativa,Sinaloa,4,D-098,MORENA,felicita.pompa@diputados.gob.mx,Astrid Arely Soto Nuño,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=244,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/016_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/183_244_pompa_robles_felicita.png,static/img/diputados_lxvi_bn/183_244_pompa_robles_felicita.png,
181,Porras Baylón Any Marilú,ANY MARILÚ PORRAS BAYLÓN,Nayarit,Dtto. 1,Mayoria Relativa,Mayoría Relativa,Nayarit,1,B-036,MORENA,any.porras@diputados.gob.mx,Elisa Maley Woo Barajas,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=181,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/106_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/184_181_porras_baylon_any_marilu.png,static/img/diputados_lxvi_bn/184_181_porras_baylon_any_marilu.png,
82,Prieto Gallardo Ernesto Alejandro,ERNESTO ALEJANDRO PRIETO GALLARDO,Guanajuato,Dtto. 8,Mayoria Relativa,Mayoría Relativa,Guanajuato,8,J-357,MORENA,ernesto.prieto@diputados.gob.mx,Jesús Serrano Cantador,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=82,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/090_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/185_82_prieto_gallardo_ernesto_alejandro.png,static/img/diputados_lxvi_bn/185_82_prieto_gallardo_ernesto_alejandro.png,
249,Pujol Irastorza Jesús Antonio,JESÚS ANTONIO PUJOL IRASTORZA,Sonora,Dtto. 2,Mayoria Relativa,Mayoría Relativa,Sonora,2,C-069,MORENA,jesus.pujol@diputados.gob.mx,Ramón Antonio Baldenebro Garduño,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=249,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/171_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/186_249_pujol_irastorza_jesus_antonio.png,static/img/diputados_lxvi_bn/186_249_pujol_irastorza_jesus_antonio.png,
191,Quiroz Gallegos Adriana Belinda,ADRIANA BELINDA QUIROZ GALLEGOS,Nuevo León,Dtto. 8,Mayoria Relativa,Mayoría Relativa,Nuevo León,8,G-222,MORENA,adriana.quiroz@diputados.gob.mx,Karla María González Martínez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=191,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/159_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/morena.webp,static/img/diputados_lxvi_raw/187_191_quiroz_gallegos_adriana_belinda.png,static/img/diputados_lxvi_bn/187_191_quiroz_gallegos_adriana_belinda.png,
