expediente,categoria,numero,fragmento
SRE-PSD-36/2024,propaganda,1,"A : DARINKA SUDILEY YAUTENTZI RAYO COLABOR ARON : OSCAR EMILIO ALEJANDRO GUILLÉN ELIZARRARÁS Y DEBRA MARTÍN DEL CAMPO BERDEJA Ciudad de México , a cuatro de julio de dos mil veinticuatro [1] . SENTENCIA por la que se determina : i) la existencia de la vulneración a las reglas de propaganda político-electoral por la inclusión de niñas, niños y adol escentes , atribuida a Gwendolyne Martínez Torres, entonces candidata a diputada federal por la coalición “Fuerza y Corazón por México” , y ii) la existencia de la falta al deber de cuidado ( culpa in vigilando ) , atrib"
SRE-PSD-36/2024,propaganda,2,"erior del Tribunal Electoral del Poder Judicial de la Federación Suprema Corte Suprema Corte de Justicia de la Nación ANTECEDENTES 1. Denuncia [2] . El doce de marzo , el representante propietario de MORENA denunció a Gwendolyne Martínez y al PAN por vulnera ción a las normas de propaganda política o electoral en detrimento d el interés superior de la niñez al realizar tres publicaciones el dos, cuatro y ocho de marzo en su red social de Facebook de la candidata , en la que aparecen supuestamente veintidós personas menores edad . 2. Registro, reserva y diligencias"
SRE-PSD-36/2024,propaganda,3,"atención a las siguientes: CONSIDERACIONES PRIMERA. COMPETENCIA 9. Esta Sala Especializada es competente para conocer y resolver el presente asunto , en virtud de que se trata de un procedimiento especial sancionador en el que se denuncia la presunta vulneración a las reglas de propaganda política o electoral por la inclusión de rostros de niñas, niños y/o adolescentes , con impacto en el proceso electoral federal 2023-2024 , así como la falta al deber de cuidado por parte de los partidos PAN, PRI y PRD . [11] SEGUNDA. CAUSALES DE IMPROCEDENCIA Y SOBRESEIMIENTO 1"
SRE-PSD-36/2024,propaganda,4,"tidós personas menores de edad, respectivamente que aparecen en la red social de Facebook conforme a los L ineamientos, ya que fue omisa en proteger el interés superior d e la niñez, con motivo de que no difumin ó el rostro de las niñas, niños y/o adolescentes que aparecen en la propaganda denunciada. iii) La publicación de la historia o “ reel ” del ocho de marzo, tiene una duración máxima de veinticuatro horas a partir del momento en que se publican y, por ende, dicha publicación ya ha surtido sus efectos publicitarios y propagandísticos electorales, beneficiand"
SRE-PSD-36/2024,propaganda,5,"iene una duración de veinticuatro horas a partir del momento en que se publican . iv) Gwendolyne Martínez y los partidos políticos P AN, PRI y PRD, integrantes de la coalición “Fuerza y Corazón por México” no cuentan con la documentación que exigen los Lineamientos para difundir propaganda política o electoral con la inclusión de niñas, niños y/o adolescentes que aparecen en sus publicaciones. v) A través del acta circunstanciada de catorce de marzo , la autoridad instructora verificó que ya no se encuentran disponibles los videos materia de la denuncia [17] . vi)"
SRE-PSD-80/2024,propaganda,1,"la Regional Especializada del Tribunal Electoral del Poder Judicial de la Federación en la Ciudad de México el veintiséis de septiembre de dos mil veinti cuatro [1] . SUMARIO DE LA DECISIÓN Se determina la existencia de la infracción consistente en la vulneración a las reglas de propaganda política o electoral atribuida por la aparición de niñas, niños y/o adolescentes en publicaciones de la red social Facebook , atribuida a David Alejandro Cortés Mendoza, entonces candidato a Diputado Federal por el Distrito Electoral Federal 10, por la coalición denominada ""Fuer"
SRE-PSD-80/2024,propaganda,2,"tonces candidato a Diputado Federal por el Distrito Electoral Federal 10, por la coalición denominada ""Fuerza y Corazón por México"" y a los Partidos Acción Nacional, Revolucionario Institucional y de la Revolución Democrática, por la vulneración de las reglas para la difusión de propaganda electoral en detrimento del interés superior de la niñez, así como por su falta al deber de cuidado. A N T E C E D E N T E S 1. Proceso electoral federal 2023-2024. El siete de septiembre de dos mil veintitrés inició el proceso electoral federal, en el que se renovar on , entre"
SRE-PSD-80/2024,propaganda,3,"ión, conforme a l o s siguientes: C O N S I D E R A N D O S PRIMERO. Competencia 15. Esta Sala Especializada es competente para resolver el presente asunto, en virtud de que se trata de un procedimiento especial sancionador relacionado con la presunta vulneración a las reglas de propaganda político-electoral con motivo de la inclusión de la imagen de niños, niñas y/o adolescentes, en detrimento del interés superior de la niñez y por el presunto incumplimiento al acuerdo de medida cautelar , así como la falta al deber de cuidado por el PRI, PAN y PRD. Esto, con fun"
SRE-PSD-80/2024,propaganda,4,"ción; 475 [7] y 476 de la Ley Electoral; 76 [8] y 77 [9] de la Ley General de los Derechos de Niñas, Niños y Adolescentes. 16. Así como en el acuerdo INE/CG481/2019, POR EL QUE SE MODIFICAN LOS LINEAMIENTOS Y ANEXOS PARA LA PROTECCIÓN DE NIÑAS, NIÑOS Y ADOLESCENTES EN MATERIA DE PROPAGANDA Y MENSAJES ELECTORALES, y lo previsto en las así jurisprudencias 25/2015 de rubro: “COMPETENCIA. SISTEMA DE DISTRIBUCIÓN PARA CONOCER SUSTANCIAR Y RESOLVER PROCEDIMIENTOS SANCIONADORES” y 5/2017 con el rubro: “PROPAGANDA POLÍTICA Y ELECTORAL. REQUISITOS MÍNIMOS QUE DEBEN CUMPLIR"
SRE-PSD-80/2024,propaganda,5,"LA PROTECCIÓN DE NIÑAS, NIÑOS Y ADOLESCENTES EN MATERIA DE PROPAGANDA Y MENSAJES ELECTORALES, y lo previsto en las así jurisprudencias 25/2015 de rubro: “COMPETENCIA. SISTEMA DE DISTRIBUCIÓN PARA CONOCER SUSTANCIAR Y RESOLVER PROCEDIMIENTOS SANCIONADORES” y 5/2017 con el rubro: “PROPAGANDA POLÍTICA Y ELECTORAL. REQUISITOS MÍNIMOS QUE DEBEN CUMPLIRSE CUANDO SE DIFUNDAN IMÁGENES DE NIÑOS, NIÑAS Y ADOLESCENTES”. SEGUND O . P lanteamiento de las partes 17. A continuación, se exponen las manifestaciones realizadas por las partes, tanto en la queja, como al dar respuest"
SRE-PSD-85/2024,propaganda,1,"que dicta la Sala Regional Especializada del Tribunal Electoral del Poder Judicial de la Federación en la Ciudad de México el veintiséis de septiembre de dos mil veinticuatro [1] . SUMARIO DE LA DECISIÓN Se determina la existencia de la infracción consistente en la colocación de propaganda electoral en equipamiento urbano, atribuida a los partidos políticos MORENA, Partido del Trabajo, Partido Verde Ecologista de México. Así como la existencia de dicha infracción atribuida a Juan Guillermo Rendón Gómez. GLOSARIO Autoridad instructora/junta distrital Junta 07 Distr"
SRE-PSD-85/2024,propaganda,2,"cuya resolución fue aprobada el quince de diciembre, por el Consejo General del INE en sesión ordinaria, mediante acuerdo INE/CG679/2023 [2] . I I . Sustanciación del procedimiento especial sancionador 3. Denuncia. El nueve de mayo [3] , el PRD denunció la colocación de diversa propaganda electoral instal ada en postes de alumbrado público y de telefonía , así como en puentes peatonales y bardas , en di stintas ubicaciones de la alcaldía Gustavo A. Madero en la Ciudad de México , en las que aparece la imagen, cargo por el que competía Juan Guillermo Rendón Gómez"
SRE-PSD-85/2024,propaganda,3,"omo que constituye una falta al deber de cuidado de los partidos políticos . 5. Radicación , diligencias de investigación y admisión . El once de mayo [4] , la autoridad instructora radicó la denuncia bajo el número de expediente JD/PE/1/PEF/1/2024 y ordenó que se certificara la propaganda denunciada . 6. Admisión, primer e mplazamiento y audiencia . E l veintitrés de mayo [5] , la admitió a trámite y ordenó el emplazamiento de las partes a la audiencia de pruebas y alegatos la cual tuvo verificativo el veinticinco de mayo siguiente. 7. Recepción del expediente. E"
SRE-PSD-85/2024,propaganda,4,"uerdo de resolución . C O N S I D E R A C I O N E S PRIMERA. COMPETENCIA 15. Esta Sala Especializada es competente para resolver el presente asunto, en virtud de que se trata de un procedimiento especial sancionador relacionado con la posible colocación en equipamiento urbano de propaganda y la falta al deber de cuidado , la cual se relaciona con el proceso electoral federal 2023-2024 . 16. Conducta que actualiza el supuesto de competencia de la autoridad electoral federal en virtud de que pudieran tener un impacto en el proceso electoral federal 2023-2024, con fu"
SRE-PSD-85/2024,propaganda,5,"arse alguna no podría emitirse una determinación sobre el fondo de la controversia planteada, por existir un obstáculo para su válida constitución. 18. En el presente asunto el PVEM adujo que el artículo 250 de la Ley Electoral no prevé de forma expresa la prohibición de colocar propaganda electoral en postes, por lo que de ninguna manera puede ser una infracción en material electoral, por lo que, ya que dicha legislación no prevé la hipótesis no es dable que se le quiera aplicar por analogía . 19. Asimismo, que las pruebas ofrecidas por el denunciante carecen de"
SRE-PSD-87/2024,propaganda,1,"o Cortés Mendoza, [6] entonces candidato a diputado federal por la coalición “Fuerza y Corazón por México”, así como a los partidos Acción Nacional, [7] Revolucionario Institucional [8] y de la Revolución Democrática [9] por la supuesta vulneración a las reglas y lineamientos de propaganda electoral, derivado de la colocación de lonas sin acreditar que su elaboración fue con material reciclable y/o biodegradable; [10] así como su fijación en lugares prohibidos. [11] 3. Además, solicitaron la emisión de medidas cautelares consistentes en el retiro de la propaganda"
SRE-PSD-87/2024,propaganda,2,"propaganda electoral, derivado de la colocación de lonas sin acreditar que su elaboración fue con material reciclable y/o biodegradable; [10] así como su fijación en lugares prohibidos. [11] 3. Además, solicitaron la emisión de medidas cautelares consistentes en el retiro de la propaganda denunciada. 4. 2. Registro. Los días 12, 14 y 25 de abril, la Junta Distrital registró las quejas [12] y ordenó diligencias de investigación. 5. 3. Acumulación. El 14 [13] y 29 [14] de abril , se ordenó la acumulación al diverso JD/PE/JCDH/JD10/MICH/PEF/4/2024. 6. 4. Emplazamien"
SRE-PSD-87/2024,propaganda,3,"uctora admitió l as quejas. 9. 3 . Medidas cautelares . El cinco de agosto, s e declaró la improcedencia de las medidas cautelares toda vez que, no se encontraron las lonas denunciadas en los domicilios señalados por la parte quejosa y que de las constancias se desprendía que la propaganda impresa es reciclable, fabricada con materiales biodegradables que no contienen sustancias tóxicas o nocivas para la salud o el medio ambiente. 10. 3. Segundo e mplazamiento y audiencia . El cinco de septiembre , la autoridad instructora acordó emplazar a las partes a la audienc"
